Ano,Mês,Dt.Lanç,Emissão,Venc,Tipo,Contrato,Referente,Doc,Estab,Status,Valor R$
2025,mar,2025-03-11,2025-03-11,2025-03-20,CONTRATO,CLARO NET - HT3,Internet HT3,8596668,I7 NÚCLEO,LANÇADO,188.6
2025,mar,2025-03-12,2025-03-12,2025-04-05,PEDIDO,TELEMATICA,ATIVACAO SW,27006,EQUIPLEX,LANÇADO,5060.0
2025,mar,2025-03-12,2025-03-12,2025-03-27,CONTRATO,CLICKSIGN,Certificação Digital,750660,I7 NÚCLEO,LANÇADO,273.31
2025,mar,2025-03-13,2025-03-13,2025-03-22,CONTRATO,CLARO - CHIP,Aditivo Chip,74467166,I7 NÚCLEO,LANÇADO,46.38
2025,mar,2025-03-13,2025-03-13,2025-03-27,PEDIDO,NEOGRID,Setup Fiscal,491033,EQUIPLEX,LANÇADO,1701.03
2025,mar,2025-03-13,2025-03-13,2025-03-27,PEDIDO,NEOGRID,Contrato Serviços,491033,EQUIPLEX,LANÇADO,1812.51
2025,mar,2025-03-14,2025-03-14,2025-04-14,CONTRATO,TOTVS 02 - 400003/01,Datasul,1201018,EQUIPLEX,LANÇADO,1917.0
2025,mar,2025-03-14,2025-03-14,2025-04-14,CONTRATO,TOTVS 03 - 365084/01 - 400003/01,Datasul,1201047,EQUIPLEX,LANÇADO,11414.07
2025,mar,2025-03-14,2025-03-14,2025-04-14,CONTRATO,TOTVS 06 - AACMBM/02 - AAD762/02 - AAETUY/01 - AAIIIF/01 - AAIZC5/01 - AAJQD4/01 - AAKFPN/01 - AALITT/01 - AAHVOT/03 - AAIBOR/04 - AADEV1/08,Datasul,1201135,EQUIPLEX,LANÇADO,5529.18
2025,mar,2025-03-14,2025-03-14,2025-04-14,CONTRATO,TOTVS 08 - AAHVOT/03,Datasul,1201079,EQUIPLEX,LANÇADO,1575.7
2025,mar,2025-03-14,2025-03-14,2025-04-14,CONTRATO,TOTVS 17 - AAMOMW/04,Datasul,1204987,EQUIPLEX,LANÇADO,4539.5
2025,mar,2025-03-14,2025-03-14,2025-03-28,CONTRATO,KAIROS SOLUTIONS,Consultoria SAP,28,I7 NÚCLEO,LANÇADO,20640.0
2025,mar,2025-03-21,2025-03-15,2025-04-03,CONTRATO,DW SERVICE,Loc.Impressoras e serviços,10086,I7 NÚCLEO,LANÇADO,6666.82
2025,mar,2025-03-21,2025-03-15,2025-04-03,CONTRATO,DW SERVICE,Loc.Impressoras e serviços,10087,I7 NÚCLEO,LANÇADO,972.6
2025,mar,2025-03-17,2025-03-17,2025-03-29,CONTRATO,VIVO - EQUIPLEX,NF 1 - PRINCIPAL,168252,EQUIPLEX,LANÇADO,1642.9
2025,mar,2025-03-17,2025-03-17,2025-03-29,CONTRATO,VIVO - EQUIPLEX - MONITORA,NF 2 - MONITORAMENTO,170325,EQUIPLEX,LANÇADO,56.11
2025,mar,2025-03-18,2025-03-18,2025-04-28,CONTRATO,NEOMIND - P15110/21,Taxa de Manutenção,21480,I7 NÚCLEO,LANÇADO,1045.98
2025,mar,2025-03-18,2025-03-18,2025-04-28,CONTRATO,NEOMIND - P3916/18,Licença de Uso Fusion,21479,I7 NÚCLEO,LANÇADO,3752.68
2025,mar,2025-03-21,2025-03-20,2025-03-04,CONTRATO,HCOMPANY-EQUIPLEX-LOC,Contrato Locação - Equiplex,1032025,EQUIPLEX,LANÇADO,345291.31
2025,mar,2025-03-21,2025-03-20,2025-03-04,CONTRATO,HCOMPANY-HOSPDROGAS-LOC,Contrato Locação - Hospdrogas,3032025,HOSPDROGAS,LANÇADO,293917.37
2025,mar,2025-03-25,2025-03-20,2025-04-04,CONTRATO,HCOMPANY-EQUIPLEX-SERV,Prestação de Serviços,78,EQUIPLEX,LANÇADO,82770.0
2025,mar,,2025-03-20,2025-04-05,CONTRATO,CONSULTI - AMELIA,Licença de uso,,I7 NÚCLEO,ABERTO,10240.0
2025,mar,2025-03-25,2025-03-20,2025-04-04,CONTRATO,HCOMPANY-HOSPDROGAS-SERV,Prestação de Serviços,80,HOSPDROGAS,LANÇADO,155060.0
2025,mar,2025-03-21,2025-03-20,2025-03-04,CONTRATO,HCOMPANY-TRANSPLEX-LOC,Contrato Locação - Transplex,2032025,TRANSPLEX,LANÇADO,190353.73
2025,mar,2025-03-25,2025-03-20,2025-04-04,CONTRATO,HCOMPANY-TRANSPLEX-SERV,Prestação de Serviços,79,TRANSPLEX,LANÇADO,229240.0
2025,mar,2025-03-21,2025-03-20,2025-04-04,CONTRATO,HCOMPANY-MAIS SAUDE-LOC,Contrato Locação - Mais Saude,7032025,MAIS SAUDE,LANÇADO,4437.31
2025,mar,2025-03-20,2025-03-20,2025-04-17,CONTRATO,ENTERNESS,Setup Easy Channel Omni,1823,H.SOLUÇÕES,LANÇADO,5777.24
2025,mar,2025-03-20,2025-03-20,2025-04-17,CONTRATO,ENTERNESS,Setup Easy Channel Omni,1824,H.SOLUÇÕES,LANÇADO,2475.96
2025,mar,2025-03-21,2025-03-21,2025-04-04,CONTRATO,VALCANAIA,Consultoria Financeira,381,I7 NÚCLEO,LANÇADO,6534.0
2025,mar,2025-03-24,2025-03-24,2025-04-04,CONTRATO,VOGEL-ALGAR - EQUIPLEX,Serviço de Internet,67114,EQUIPLEX,LANÇADO,1459.0
2025,mar,2025-03-25,2025-03-25,2025-04-23,CONTRATO,NGR CONSULTORIA,15% Conclusão da fase do Desenho,6898,I7 NÚCLEO,LANÇADO,29700.0
2025,mar,2025-03-25,2025-03-25,2025-04-09,CONTRATO,SANTODIGITAL 1,GWS Licença,49126,I7 NÚCLEO,LANÇADO,1504.5
2025,mar,2025-03-25,2025-03-25,2025-03-22,CONTRATO,INGRAM - OFFICE 365,Office 365 Licença,2290719,EQUIPLEX,LANÇADO,46732.31
2025,mar,2025-03-26,2025-03-26,2025-05-23,CONTRATO,SECURITSOFT 1,Renovação de Licença anual em 4x,88456,I7 NÚCLEO,LANÇADO,21169.5
2025,mar,2025-03-26,2025-03-26,2025-04-07,CONTRATO,SUPRIVIX,já lançada por felipe (Aracaju),30997,TRANSPLEX,LANÇADO,210.0
2025,mar,2025-03-26,2025-03-26,2025-04-10,CONTRATO,I9 TECNOLOGIA,Consultoria SAP,164,I7 NÚCLEO,LANÇADO,31584.0
2025,mar,2025-03-26,2025-03-26,2025-04-15,CONTRATO,PROX-VELOMAX - TRANSPLEX-ANP,Acesso internet - Transplex,12789,TRANSPLEX,LANÇADO,239.0
2025,mar,2025-03-27,2025-03-27,2025-04-28,CONTRATO,VIRTOS BACKUP,Backup na Nuvem,32901,EQUIPLEX,LANÇADO,2345.64
2025,mar,2025-03-27,2025-03-27,2025-04-23,PEDIDO,FORTT,Instalacao Video Conferencia 2x,10251,EQUIPLEX,LANÇADO,1500.0
2025,mar,2025-03-07,2025-03-07,2025-03-16,CONTRATO,PGT SOLUCOES,SOFICOM-2025 - P03/12,3706,I7 NÚCLEO,LANÇADO,11219.67
2025,mar,2025-04-11,2025-03-28,2025-04-25,PEDIDO,PRIMETEK,Compras Equipamentos H.Trade em 03x,293228,I7 NÚCLEO,LANÇADO,3108.0
2025,abr,2025-04-01,2025-04-01,2025-04-10,CONTRATO,CHANGEKEY-GMO,Aguardando Karla definir sobre esse fornecedor,157,I7 NÚCLEO,LANÇADO,53360.0
2025,abr,2025-04-02,2025-04-01,2025-04-15,CONTRATO,INTEGRATTO TECNOLOGIA,2 Aditivo - 05/2/25,1539,I7 NÚCLEO,LANÇADO,11964.76
2025,abr,,2025-04-01,2025-04-15,CONTRATO,OI - TELECOM GERAL - 0800,OI - 0800,,EQUIPLEX,ABERTO,290.0
2025,abr,2025-04-02,2025-04-01,2025-04-15,PEDIDO,NOX 5,Site Survey,4524,I7 NÚCLEO,LANÇADO,7650.0
2025,abr,2025-04-01,2025-04-01,2025-04-15,CONTRATO,UNE TELECOM - ANAPOLIS,Internet - Anapolis,3524,TRANSPLEX,LANÇADO,240.0
2025,abr,2025-04-01,2025-04-01,2025-04-15,CONTRATO,UNE TELECOM - ANAPOLIS,Internet - Anapolis,4448,TRANSPLEX,LANÇADO,360.0
2025,abr,2025-04-01,2025-04-01,2025-04-15,CONTRATO,UNE TELECOM - APARECIDA,Internet - Aparecida,3525,TRANSPLEX,LANÇADO,880.0
2025,abr,2025-04-01,2025-04-01,2025-04-15,CONTRATO,UNE TELECOM - APARECIDA,Internet - Aparecida,4449,TRANSPLEX,LANÇADO,1320.0
2025,abr,2025-04-01,2025-04-01,2025-04-21,CONTRATO,UNE TELECOM - I7,Internet - I7,3523,I7 NÚCLEO,LANÇADO,198.0
2025,abr,2025-04-01,2025-04-01,2025-04-21,CONTRATO,UNE TELECOM - I7,Internet - I7,4447,I7 NÚCLEO,LANÇADO,297.0
2025,abr,2025-04-01,2025-04-01,2025-04-20,CONTRATO,ALLE TECNOLOGIA,Gestão de ERP Totvs 12,5382,I7 NÚCLEO,LANÇADO,800.0
2025,abr,2025-04-01,2025-04-01,2025-04-16,CONTRATO,C&C COMPUTER CLOUD,Computação na Nuvem,7099,I7 NÚCLEO,LANÇADO,55876.29
2025,abr,2025-04-02,2025-04-01,2025-04-15,CONTRATO,GLOBO SOLUÇÕES 2,Crachás para o DP,22368,EQUIPLEX,LANÇADO,367.5
2025,abr,2025-04-01,2025-04-01,2025-04-15,CONTRATO,CARLOS VINKLER,Consultoria SAP,15,I7 NÚCLEO,LANÇADO,25000.0
2025,abr,2025-04-01,2025-04-01,2025-04-15,CONTRATO,CLARO CELULAR,Claro Celular,55214,EQUIPLEX,LANÇADO,4798.43
2025,abr,2025-04-01,2025-04-01,2025-04-15,CONTRATO,CLARO CELULAR,Claro Celular,3476583,EQUIPLEX,LANÇADO,47.09
2025,abr,2025-04-01,2025-04-01,2025-04-15,CONTRATO,CLARO CELULAR,Claro Celular,7537527,EQUIPLEX,LANÇADO,47.66
2025,abr,2025-04-02,2025-04-01,2025-04-22,CONTRATO,I9 TECNOLOGIA,Consultoria SAP,173,I7 NÚCLEO,LANÇADO,31584.0
2025,abr,2025-04-01,2025-04-01,2025-04-17,CONTRATO,HPFS - LOCAÇÃO DESKTOP,Locação Desktops,5474437,I7 NÚCLEO,LANÇADO,25555.5
2025,abr,2025-04-01,2025-04-01,2025-04-15,CONTRATO,OPENNEW,Serviço de PABX em Nuvem,5093,EQUIPLEX,LANÇADO,3937.4
2025,abr,2025-04-01,2025-04-01,2025-04-15,CONTRATO,OPENNEW,Locação Aparelho IP,5092,EQUIPLEX,LANÇADO,627.6
2025,abr,2025-04-01,2025-04-01,2025-04-22,CONTRATO,OPTIDATA - AMPLIDRIVE,Amplidrive,42174,I7 NÚCLEO,LANÇADO,1613.98
2025,abr,2025-04-02,2025-04-01,2025-05-17,CONTRATO,VIRTOS BACKUP,Backup na Nuvem,32945,EQUIPLEX,LANÇADO,430.41
2025,mar,2025-03-27,2025-03-27,2025-04-10,CONTRATO,PGT SOLUCOES,Reembolso de despesas de viagem,69469,I7 NÚCLEO,LANÇADO,93866.19
2025,abr,2025-04-01,2025-04-01,2025-04-24,PEDIDO,INGR-261597,Compras Equipamentos H.Trade em 03x,450556,H.SOLUÇÕES,LANÇADO,334626.0
2025,abr,2025-04-02,2025-04-02,2025-04-25,CONTRATO,BENNER - APC,"Sup Tec, Inst Config Manut Programas",2606,EQUIPLEX,LANÇADO,652.2
2025,abr,2025-04-02,2025-04-02,2025-04-25,CONTRATO,VALIDEINFO WEB,Serviços Consulta Web,1846,I7 NÚCLEO,LANÇADO,150.0
2025,abr,2025-04-02,2025-04-02,2025-05-20,CONTRATO,SUPERI - G8NET - I7,Serviço de Internet,17536,I7 NÚCLEO,LANÇADO,1700.0
2025,abr,2025-04-02,2025-04-02,2025-04-22,CONTRATO,TOTVS 01 - A42305/05,Datasul,1206561,EQUIPLEX,LANÇADO,3557.44
2025,abr,2025-04-02,2025-04-02,2025-04-22,CONTRATO,EUAX-ARTIA,Licença de uso Programa Artia,50116,I7 NÚCLEO,LANÇADO,588.0
2025,abr,2025-04-11,2025-04-04,2025-04-25,PEDIDO,INGR-261597,30 mochilas EM 03 X,451703,H.SOLUÇÕES,LANÇADO,6900.0
2025,abr,2025-04-04,2025-04-04,2025-04-04,PEDIDO,GOOGLE CLOUD,Serviço de Hospedagem,1278173,I7 NÚCLEO,LANÇADO,40.48
2025,jul,2025-07-17,2025-07-17,2025-07-17,PEDIDO,GOOGLE CLOUD,Serviço de Hospedagem,13757195,I7 NÚCLEO,LANÇADO,76.66
2025,abr,2025-04-11,2025-04-04,2025-04-25,PEDIDO,INGR-261597,Compras Equipamentos H.Trade em 03x,450600,H.SOLUÇÕES,LANÇADO,9315.0
2025,abr,2025-04-04,2025-04-04,2025-04-21,CONTRATO,TSPLUS BRASIL,Link Radio - Acesso Internet,2112,I7 NÚCLEO,LANÇADO,5603.6
2025,abr,2025-04-04,2025-04-04,2025-04-28,CONTRATO,TOTVS 00 - TICKETS,Datasul,1210175,EQUIPLEX,LANÇADO,910.34
2025,abr,2025-04-15,2025-04-04,2025-05-04,PEDIDO,COMPEX - I7,30 baterias EM 03 X,19282,I7 NÚCLEO,LANÇADO,20342.83
2025,abr,2025-04-29,2025-04-05,2025-04-20,CONTRATO,SUPRIVIX,Locação de Impressora ES,31359,TRANSPLEX,LANÇADO,210.0
2025,mai,2025-05-09,2025-05-05,2025-06-05,CONTRATO,ACTTIVE - DOCNIX,Licença de uso,17653,EQUIPLEX,LANÇADO,5180.52
2025,abr,2025-04-07,2025-04-07,2025-04-22,CONTRATO,FEEDZ,CDU-Licenciamento,72034,I7 NÚCLEO,LANÇADO,9621.92
2025,abr,2025-04-07,2025-04-07,2025-05-04,CONTRATO,PROGRESS,Consultoria de Servidores,66250,EQUIPLEX,LANÇADO,1836.92
2025,abr,2025-04-07,2025-04-07,2025-04-22,CONTRATO,APIPASS,Integração Fusion PBI,3434,I7 NÚCLEO,LANÇADO,3500.0
2025,abr,2025-04-07,2025-04-07,2025-04-22,CONTRATO,ALGAR-PABX-EQUIPLEX,Internet-Voz,3234849,EQUIPLEX,LANÇADO,846.59
2025,abr,2025-04-07,2025-04-07,2025-04-22,CONTRATO,CLARO NET - HT3,Internet HT3,8804564,I7 NÚCLEO,LANÇADO,188.32
2025,abr,2025-04-07,2025-04-07,2025-04-22,CONTRATO,CONSULTI - AMELIA,Licença de uso,1,I7 NÚCLEO,LANÇADO,9940.0
2025,abr,2025-04-09,2025-04-09,2025-04-15,CONTRATO,ONFLY,Gestão de Viagens,26811,I7 NÚCLEO,LANÇADO,449.99
2025,abr,2025-04-10,2025-04-10,2025-04-25,CONTRATO,CARLOS DIAS (MGC),Consultoria de Servidores,1612,I7 NÚCLEO,LANÇADO,11630.0
2025,abr,2025-04-10,2025-04-10,2025-04-30,CONTRATO,CONTI CONSULTORIA,Atendimento Pontual,751,I7 NÚCLEO,LANÇADO,1041.74
2025,abr,,2025-04-10,2025-04-21,CONTRATO,SYNQ - MARCELO BRASIL,Prestação de Serviços,,I7 NÚCLEO,ABERTO,3000.0
2025,abr,2025-04-11,2025-04-11,2025-04-25,PEDIDO,CONTI CONSULTORIA,Consultoria SAP,589,I7 NÚCLEO,LANÇADO,24605.0
2025,abr,2025-04-11,2025-04-11,2025-04-25,CONTRATO,ALLDOC,Locação Impressoras Mais Saude,228,I7 NÚCLEO,LANÇADO,720.0
2025,abr,2025-04-14,2025-04-14,2025-04-28,CONTRATO,CLICKSIGN,Certificação Digital,800883,I7 NÚCLEO,LANÇADO,305.31
2025,abr,2025-04-14,2025-04-14,2025-04-28,CONTRATO,KAIROS SOLUTIONS,Consultoria SAP,29,I7 NÚCLEO,LANÇADO,25000.0
2025,abr,2025-04-14,2025-04-14,2025-04-29,CONTRATO,CONTI CONSULTORIA,Equiplex_HCM Empresa IHEBROM,808,I7 NÚCLEO,LANÇADO,15000.0
2025,abr,2025-04-16,2025-04-15,2025-05-12,CONTRATO,TOTVS 02 - 400003/01,Datasul,1211762,EQUIPLEX,LANÇADO,1917.0
2025,abr,2025-04-16,2025-04-15,2025-05-12,CONTRATO,TOTVS 03 - 365084/01 - 400003/01,Datasul,1211795,EQUIPLEX,LANÇADO,11414.07
2025,abr,2025-04-15,2025-04-15,2025-04-22,CONTRATO,CLARO - CHIP,Aditivo Chip,150425,I7 NÚCLEO,LANÇADO,46.38
2025,abr,2025-04-15,2025-04-15,2025-04-30,CONTRATO,DW SERVICE,Loc.Impressoras e serviços,10631,I7 NÚCLEO,LANÇADO,1269.0
2025,abr,2025-04-16,2025-04-15,2025-05-01,CONTRATO,DW SERVICE,Loc.Impressoras e serviços,10665,I7 NÚCLEO,LANÇADO,5034.62
2025,abr,2025-04-17,2025-04-17,2025-05-02,CONTRATO,ATHOS,Assessoria IA - SAP (ref.Mar/25,9,I7 NÚCLEO,LANÇADO,24690.0
2025,abr,2025-04-17,2025-04-17,2025-05-23,CONTRATO,TOTVS 04 - 943448/02,Datasul,1211961,EQUIPLEX,LANÇADO,4145.38
2025,abr,2025-04-17,2025-04-17,2025-05-20,CONTRATO,TOTVS 05 - A48004/04,Datasul,1211945,EQUIPLEX,LANÇADO,4935.6
2025,abr,2025-04-17,2025-04-17,2025-05-14,CONTRATO,TOTVS 06 - AACMBM/02 - AAD762/02 - AAETUY/01 - AAIIIF/01 - AAIZC5/01 - AAJQD4/01 - AAKFPN/01 - AALITT/01 - AAHVOT/03 - AAIBOR/04 - AADEV1/08,Datasul,1211883,EQUIPLEX,LANÇADO,5696.69
2025,abr,2025-04-17,2025-04-17,2025-05-26,CONTRATO,TOTVS 07 - AACRAH/03 / AAHCQX/05 / AAIURA/03 / AAJIC9/03 / AAMBGK/02,Datasul,1212009,EQUIPLEX,LANÇADO,2921.74
2025,abr,2025-04-17,2025-04-17,2025-05-14,CONTRATO,TOTVS 08 - AAHVOT/03,Datasul,1211838,EQUIPLEX,LANÇADO,1575.7
2025,abr,2025-04-22,2025-04-20,2025-04-04,CONTRATO,HCOMPANY-EQUIPLEX-LOC,Contrato Locação - Equiplex,1042025,EQUIPLEX,LANÇADO,345291.31
2025,abr,2025-04-25,2025-04-20,2025-05-04,CONTRATO,HCOMPANY-MAIS SAUDE-LOC,Contrato Locação - Mais Saude,7042025,MAIS SAUDE,LANÇADO,4437.31
2025,abr,2025-04-25,2025-04-20,2025-05-15,CONTRATO,PROX-VELOMAX - TRANSPLEX-ANP,Acesso internet - Transplex,12909,TRANSPLEX,LANÇADO,239.0
2025,abr,2025-04-30,2025-04-20,2025-05-05,CONTRATO,HCOMPANY-TRANSPLEX-SERV,Prestação de Serviços,82,TRANSPLEX,LANÇADO,77450.0
2025,abr,2025-04-22,2025-04-20,2025-05-04,CONTRATO,HCOMPANY-TRANSPLEX-LOC,Contrato Locação - Transplex,2042025,TRANSPLEX,LANÇADO,190353.73
2025,abr,2025-04-30,2025-04-20,2025-05-05,CONTRATO,HCOMPANY-EQUIPLEX-SERV,Prestação de Serviços,81,EQUIPLEX,LANÇADO,41150.0
2025,abr,,2025-04-20,2025-05-04,CONTRATO,HCOMPANY-HOSPDROGAS-LOC,Contrato Locação - Hospdrogas,,HOSPDROGAS,ABERTO,
2025,abr,2025-04-22,2025-04-20,2025-05-04,CONTRATO,HCOMPANY-HOSPDROGAS-LOC,Contrato Locação -  Hospdrogas,3042025,HOSPDROGAS,LANÇADO,293917.37
2025,abr,2025-04-30,2025-04-20,2025-05-05,CONTRATO,HCOMPANY-HOSPDROGAS-SERV,Prestação de Serviços,83,HOSPDROGAS,LANÇADO,114300.0
2025,abr,,2025-04-20,2025-05-04,CONTRATO,HCOMPANY-TRANSPLEX-LOC,Contrato Locação - Transplex,,TRANSPLEX,ABERTO,
2025,abr,2025-04-23,2025-04-21,2025-05-05,CONTRATO,VOGEL-ALGAR - EQUIPLEX,Serviço de Internet,68814,EQUIPLEX,LANÇADO,1459.0
2025,abr,2025-04-22,2025-04-22,2025-05-17,CONTRATO,ENTERNESS,Setup Easy Channel Omni,1867,H.SOLUÇÕES,LANÇADO,5777.24
2025,abr,2025-04-22,2025-04-22,2025-05-17,CONTRATO,ENTERNESS,Setup Easy Channel Omni,1868,H.SOLUÇÕES,LANÇADO,2475.96
2025,abr,2025-04-23,2025-04-23,2025-04-29,CONTRATO,VIVO - EQUIPLEX,NF 1 - PRINCIPAL,16849333,EQUIPLEX,LANÇADO,1642.9
2025,abr,2025-04-23,2025-04-23,2025-04-29,CONTRATO,VIVO - EQUIPLEX - MONITORA,NF 2 - MONITORAMENTO,230425,EQUIPLEX,LANÇADO,56.11
2025,abr,2025-04-24,2025-04-24,2025-05-09,CONTRATO,SANTODIGITAL 1,GWS Licença,51318,I7 NÚCLEO,LANÇADO,1666.0
2025,abr,2025-04-24,2025-04-24,2025-05-21,CONTRATO,INGRAM - OFFICE 365,Office 365 Licença,2310195,EQUIPLEX,LANÇADO,45768.96
2025,abr,2025-04-25,2025-04-25,2025-05-04,CONTRATO,VALCANAIA,Consultoria Financeira,389,I7 NÚCLEO,LANÇADO,10988.0
2025,abr,2025-04-25,2025-04-25,2025-05-25,CONTRATO,NEOMIND - P15110/21,Taxa de Manutenção,21715,I7 NÚCLEO,LANÇADO,3909.32
2025,abr,2025-05-25,2025-04-25,2025-05-25,CONTRATO,NEOMIND - P3916/18,Licença de Uso Fusion,21716,I7 NÚCLEO,LANÇADO,1045.98
2025,mai,2025-05-02,2025-05-02,2025-05-16,CONTRATO,INTEGRATTO TECNOLOGIA,2 Aditivo - 05/2/25,1650,I7 NÚCLEO,LANÇADO,11964.76
2025,mai,2025-05-02,2025-05-02,2025-05-15,CONTRATO,UNE TELECOM - ANAPOLIS,Internet - Anapolis,5233,TRANSPLEX,LANÇADO,360.0
2025,mai,2025-05-02,2025-05-02,2025-05-15,CONTRATO,UNE TELECOM - ANAPOLIS,Internet - Anapolis,4220,TRANSPLEX,LANÇADO,240.0
2025,mai,2025-05-02,2025-05-02,2025-05-15,CONTRATO,UNE TELECOM - APARECIDA,Internet - Aparecida,5284,TRANSPLEX,LANÇADO,1320.0
2025,mai,2025-05-02,2025-05-02,2025-05-15,CONTRATO,UNE TELECOM - APARECIDA,Internet - Aparecida,4261,TRANSPLEX,LANÇADO,880.0
2025,mai,2025-05-02,2025-05-02,2025-05-20,CONTRATO,UNE TELECOM - I7,Internet - I7,5268,I7 NÚCLEO,LANÇADO,297.0
2025,mai,2025-05-02,2025-05-02,2025-05-20,CONTRATO,UNE TELECOM - I7,Internet - I7,4250,I7 NÚCLEO,LANÇADO,198.0
2025,mai,2025-05-05,2025-05-02,2025-05-20,CONTRATO,ALLE TECNOLOGIA,TC 02-25; TC 04-25; TC 06-25,5432,I7 NÚCLEO,LANÇADO,60767.1
2025,mai,2025-05-06,2025-05-02,2025-05-25,CONTRATO,BENNER - APC,"Sup Tec, Inst Config Manut Programas",3010,EQUIPLEX,LANÇADO,652.2
2025,mai,2025-05-02,2025-05-02,2025-05-17,CONTRATO,C&C COMPUTER CLOUD,Computação na Nuvem,7133,I7 NÚCLEO,LANÇADO,55876.29
2025,mai,2025-05-02,2025-05-02,2025-05-15,PEDIDO,CERRADO DIST SERV LTDA,PAGTO AUTORIZADO COM 10DIAS,56168,EQUIPLEX,LANÇADO,1558.14
2025,mai,2025-05-02,2025-05-02,2025-05-15,CONTRATO,CARLOS VINKLER,PAGTO AUTORIZADO COM 10DIAS,21,I7 NÚCLEO,LANÇADO,35000.0
2025,mai,2025-05-02,2025-05-02,2025-05-15,CONTRATO,CLARO CELULAR,Claro Celular,76609978,EQUIPLEX,LANÇADO,4888.37
2025,mai,2025-05-02,2025-05-02,2025-05-15,CONTRATO,CLARO CELULAR,Claro Celular,35439890,EQUIPLEX,LANÇADO,47.09
2025,mai,2025-05-02,2025-05-02,2025-05-15,CONTRATO,CLARO CELULAR,Claro Celular,76608777,EQUIPLEX,LANÇADO,47.66
2025,mai,2025-05-02,2025-05-02,2025-05-17,CONTRATO,HPFS - LOCAÇÃO DESKTOP,Locação Desktops,20525,I7 NÚCLEO,LANÇADO,25555.5
2025,jul,2025-07-01,2025-07-01,2025-07-02,CONTRATO,TOTVS 00 - TICKETS,Datasul,1230961,EQUIPLEX,LANÇADO,5240.03
2025,ago,2025-08-01,2025-08-01,2025-08-10,CONTRATO,C&C COMPUTER CLOUD,Computação na Nuvem,7249,I7 NÚCLEO,LANÇADO,12420.89
2025,ago,2025-08-01,2025-08-01,2025-08-15,CONTRATO,INTEGRATTO TECNOLOGIA,2 Aditivo - 05/2/25,1855,I7 NÚCLEO,LANÇADO,11964.76
2025,set,,2025-09-29,2025-10-10,CONTRATO,TACHYONIX,Plataforma de Desenv SAP,,EQUIPLEX,ABERTO,19913.33
2025,out,,2025-10-29,2025-11-10,CONTRATO,TACHYONIX,Plataforma de Desenv SAP,,EQUIPLEX,ABERTO,19913.33
2025,mai,,2025-05-02,2025-05-15,CONTRATO,OI - TELECOM GERAL - 0800,OI - 0800,,EQUIPLEX,ABERTO,290.0
2025,mai,2025-05-02,2025-05-02,2025-05-12,CONTRATO,I9 TECNOLOGIA,Consultoria SAP,178,I7 NÚCLEO,LANÇADO,31584.0
2025,mai,2025-05-02,2025-05-02,2025-05-15,CONTRATO,OPENNEW,Serviço de PABX em Nuvem,5374,EQUIPLEX,LANÇADO,3937.4
2025,mai,2025-05-02,2025-05-02,2025-05-15,CONTRATO,OPENNEW,Locação Aparelho IP,5375,EQUIPLEX,LANÇADO,627.6
2025,mai,2025-05-02,2025-05-02,2025-05-20,CONTRATO,OPTIDATA - AMPLIDRIVE,Amplidrive,42980,I7 NÚCLEO,LANÇADO,1613.98
2025,mai,2025-05-02,2025-05-02,2025-06-17,CONTRATO,VIRTOS BACKUP,Backup na Nuvem,33271,EQUIPLEX,LANÇADO,434.31
2025,mai,2025-05-02,2025-05-02,2025-05-21,CONTRATO,TSPLUS BRASIL,Link Radio - Acesso Internet,2322,I7 NÚCLEO,LANÇADO,5603.6
2025,mai,2025-05-02,2025-05-02,2025-05-20,CONTRATO,EUAX-ARTIA,Licença de uso Programa Artia,50483,I7 NÚCLEO,LANÇADO,588.0
2025,mai,2025-05-02,2025-05-02,2025-05-17,CONTRATO,CONSULTI - AMELIA,Licença de uso,2,I7 NÚCLEO,LANÇADO,12620.0
2025,mai,,2025-05-04,2025-05-19,CONTRATO,CHANGEKEY-GMO,Consultores SAP - CONTRATO FINALIZADO,,I7 NÚCLEO,ABERTO,24380.0
2025,mai,2025-05-07,2025-05-04,2025-05-21,CONTRATO,APIPASS,Integração Fusion PBI,3579,I7 NÚCLEO,LANÇADO,3500.0
2025,mai,2025-05-05,2025-05-05,2025-05-15,CONTRATO,GLOBO SOLUÇÕES 2,Crachás para o DP,22756,EQUIPLEX,LANÇADO,367.5
2025,mai,2025-05-23,2025-05-23,2025-06-05,CONTRATO,ACTTIVE - DOCNIX,Licença de uso,17806,EQUIPLEX,LANÇADO,1877.0
2025,mai,2025-05-05,2025-05-05,2025-05-15,CONTRATO,ONFLY,Gestão de Viagens,36196,I7 NÚCLEO,LANÇADO,449.99
2025,abr,2025-04-01,2025-04-01,2025-04-10,CONTRATO,PGT SOLUCOES,Onda 1 - Implementação P1/1,3802,I7 NÚCLEO,LANÇADO,1159000.0
2025,abr,2025-04-01,2025-04-01,2025-04-11,CONTRATO,PGT SOLUCOES,SOFICOM-2025 - P04/12,3805,I7 NÚCLEO,LANÇADO,11219.0
2025,mai,2025-05-05,2025-05-05,2025-05-15,CONTRATO,PGT SOLUCOES,SOFICOM-2025 - P05/12,3925,I7 NÚCLEO,LANÇADO,11219.0
2025,mai,2025-05-05,2025-05-05,2025-05-22,CONTRATO,TOTVS 01 - A42305/05,Datasul,1216835,EQUIPLEX,LANÇADO,3557.44
